year,zip,amt,contrib,num_people,town,state,signal
2003,03275,7393.50,54,54,Suncook,NH,WEVO
2003,03276,4734.50,43,43,Tilton,NH,WEVO
2003,03278,8375.00,54,54,Warner,NH,WEVO
2003,03279,670.00,5,5,Warren,NH,#N/A
2003,03280,1807.00,16,16,Washington,NH,WEVO
2003,03281,14816.00,65,65,Weare,NH,WEVO
2003,03282,920.00,10,10,Wentworth,NH,W247AO
2003,03284,1447.00,10,10,Springfield,NH,WEVH
2003,03285,1305.00,9,9,Thornton,NH,W247AO
2003,03287,3135.00,25,25,Wilmot,NH,WEVO
2003,03289,390.00,3,3,Winnisquam,NH,WEVO
2003,03290,6787.40,53,53,Nottingham,NH,WEVO
2003,03291,530.00,5,5,West Nottingham,NH,WEVO
2003,03293,75.00,1,1,Woodstock,NH,#N/A
2003,03301,190458.69,416,416,Concord,NH,WEVO
2003,03302,3726.45,28,28,Concord,NH,WEVO
2003,03303,22166.00,116,116,Concord,NH,WEVO
2003,03304,22398.14,120,120,Bow,NH,WEVO
2003,03305,,,,Concord,NH,WEVO
2003,03307,3326.00,25,25,Loudon,NH,WEVO
2003,03431,57205.12,306,306,Keene,NH,WEVN
2003,03435,,,,Keene,NH,WEVN
2003,03440,5756.00,35,35,Antrim,NH,WEVO
2003,03441,280.00,3,3,Ashuelot,NH,WEVN
2003,03442,676.00,10,10,Bennington,NH,WEVO
2003,03443,1210.00,13,13,Chesterfield,NH,WEVN
2003,03444,10653.47,53,53,Dublin,NH,WEVN
2003,03445,1150.00,9,9,Sullivan,NH,WEVN
2003,03446,3720.00,26,26,Swanzey,NH,WEVN
2003,03447,2266.00,21,21,Fitzwilliam,NH,WEVN
2003,03448,2940.00,16,16,Gilsum,NH,WEVN
2003,03449,12320.59,59,59,Hancock,NH,WEVO
2003,03450,6631.00,42,42,Harrisville,NH,WEVN
2003,03451,1335.00,7,7,Hinsdale,NH,WEVN
2003,03452,5427.00,44,44,Jaffrey,NH,WEVN
2003,03455,4091.00,29,29,Marlborough,NH,WEVN
2003,03456,1315.00,10,10,Marlow,NH,WEVN
2003,03457,2575.00,17,17,Nelson,NH,WEVN
2003,03458,29630.67,132,132,Peterborough,NH,WEVO
2003,03461,3570.00,27,27,Rindge,NH,WEVO
2003,03462,3402.00,26,26,Spofford,NH,WEVN
2003,03464,980.00,11,11,Stoddard,NH,WEVO
2003,03465,2215.00,8,8,Troy,NH,WEVN
2003,03466,2005.00,17,17,West Chesterfield,NH,WEVN
2003,03467,4688.00,37,37,Westmoreland,NH,WEVN
2003,03468,445.00,4,4,West Peterborough,NH,WEVO
2003,03469,180.00,4,4,West Swanzey,NH,WEVN
2003,03470,4540.00,31,31,Winchester,NH,WEVN
2003,03561,5037.32,35,35,Littleton,NH,WEVQ
2003,03570,1092.00,13,13,Berlin,NH,WEVC
2003,03574,2947.51,17,17,Bethlehem,NH,WEVQ
2003,03576,1385.00,9,9,Colebrook,NH,WEVF
2003,03579,770.00,4,4,Errol,NH,WEVC
2003,03580,6643.00,33,33,Franconia,NH,WEVQ
2003,03581,2237.00,18,18,Gorham,NH,WEVJ
2003,03582,785.00,8,8,Groveton,NH,WEVC
2003,03583,1200.00,7,7,Jefferson,NH,WEVQ
2003,03584,4717.50,24,24,Lancaster,NH,WEVQ
2003,03585,980.00,8,8,Lisbon,NH,WEVQ
2003,03586,1460.00,9,9,Sugar Hill,NH,WEVQ
2003,03588,1698.31,12,12,Milan,NH,WEVC
2003,03589,35.00,1,1,Mount Washington,NH,WEVC
2003,03590,,,,North Stratford,NH,WEVQ
2003,03592,,,,Pittsburg,NH,WEVF
2003,03593,4750.00,19,19,Randolph,NH,WEVC
2003,03595,250.00,1,1,Twin Mountain,NH,WEVQ
2003,03597,300.00,1,1,West Stewartstown,NH,WEVF
2003,03598,1219.98,11,11,Whitefield,NH,WEVQ
2003,03601,1362.20,8,8,Acworth,NH,WEVN
2003,03602,4260.00,35,35,Alstead,NH,WEVN
2003,03603,3440.00,25,25,Charlestown,NH,WEVN
2003,03604,300.00,2,2,Drewsville,NH,WEVN
2003,03605,912.32,6,6,Lempster,NH,WEVO
2003,03607,1505.00,9,9,South Acworth,NH,WEVN
2003,03608,9798.20,55,55,Walpole,NH,WEVN
2003,03609,60.00,2,2,North Walpole,NH,WEVN
2003,03740,361.00,4,4,Bath,NH,WEVQ
2003,03741,5968.03,47,47,Canaan,NH,WEVH
2003,03743,1717.51,14,14,Claremont,NH,WEVH
2003,03745,1550.00,14,14,Cornish,NH,#N/A
2003,03746,286.00,3,3,Cornish Flat,NH,WEVH
2003,03748,8727.10,50,50,Enfield,NH,WEVH
2003,03749,320.00,5,5,Enfield Center,NH,WEVH
2003,03750,40668.00,60,60,Etna,NH,WEVH
2003,03751,1548.00,6,6,Georges Mills,NH,WEVO
2003,03752,719.00,7,7,Goshen,NH,WEVN
2003,03753,11412.01,67,67,Grantham,NH,WEVH
2003,03754,650.00,2,2,Guild,NH,WEVO
2003,03755,49458.53,195,195,Hanover,NH,WEVH
2003,03756,360.00,1,1,Lebanon,NH,WEVH
2003,03765,200.00,1,1,Haverhill,NH,WEVQ
2003,03766,17099.49,108,108,Lebanon,NH,WEVH
2003,03768,12562.00,63,63,Lyme,NH,WEVH
2003,03769,179.00,5,5,Lyme Center,NH,WEVH
2003,03770,4353.00,25,25,Meriden,NH,WEVH
2003,03771,,,,Monroe,NH,WEVQ
2003,03773,2714.00,25,25,Newport,NH,WEVH
2003,03774,385.00,4,4,North Haverhill,NH,WEVQ
2003,03777,2035.00,19,19,Orford,NH,WEVH
2003,03779,651.00,5,5,Piermont,NH,#N/A
2003,03780,465.00,3,3,Pike,NH,#N/A
2003,03781,4000.00,29,29,Plainfield,NH,WEVH
2003,03782,4150.00,31,31,Sunapee,NH,WEVO
2003,03784,4594.75,32,32,West Lebanon,NH,WEVH
2003,03785,30.00,1,1,Woodsville,NH,WEVQ
2003,03801,39886.68,227,227,Portsmouth,NH,W280DG
2003,03802,4680.00,28,28,Portsmouth,NH,W280DG
2003,03805,100.00,1,1,Newington,NH,W282AB
2003,03809,4397.00,29,29,Alton,NH,WEVO
2003,03810,3226.00,19,19,Alton Bay,NH,WEVO
2003,03811,1498.00,22,22,Atkinson,NH,WEVO
2003,03812,470.00,5,5,Bartlett,NH,WEVJ
2003,03813,3812.00,18,18,Center Conway,NH,WEVJ
2003,03814,745.00,7,7,Center Ossipee,NH,WEVJ
2003,03815,48.00,1,1,Center Strafford,NH,WEVO
2003,03816,720.00,12,12,Center Tuftonboro,NH,WEVO
2003,03817,935.00,10,10,Chocorua,NH,WEVJ
2003,03818,5662.51,37,37,Conway,NH,WEVJ
2003,03819,1282.00,8,8,Danville,NH,WEVO
2003,03820,31924.95,193,193,Dover,NH,W282AB
2003,03821,1429.75,12,12,Dover,NH,W282AB
2003,03822,200.00,1,1,Dover,NH,W282AB
2003,03823,7927.00,29,29,Madbury,NH,W282AB
2003,03824,32085.14,177,177,Durham,NH,W282AB
2003,03825,9450.33,72,72,Barrington,NH,WEVO
2003,03826,1480.00,7,7,East Hampstead,NH,WEVO
2003,03827,1816.00,14,14,East Kingston,NH,WEVO
2003,03830,515.00,5,5,East Wakefield,NH,WEVO
2003,03832,1930.00,9,9,Eaton Center,NH,WEVJ
2003,03833,34280.47,192,192,Exeter,NH,WEVO
2003,03835,1805.50,15,15,Farmington,NH,WEVO
2003,03836,2917.01,18,18,Freedom,NH,WEVJ
2003,03837,2312.00,17,17,Gilmanton Iron Works,NH,WEVO
2003,03838,2451.00,18,18,Glen,NH,WEVJ
2003,03839,1545.00,8,8,Rochester,NH,W282AB
2003,03840,3278.50,25,25,Greenland,NH,W280DG
2003,03841,2863.76,19,19,Hampstead,NH,WEVO
2003,03842,4750.00,46,46,Hampton,NH,WEVO
2003,03843,240.00,1,1,Hampton,NH,WEVO
2003,03844,2101.76,13,13,Hampton Falls,NH,WEVO
2003,03845,3509.00,24,24,Intervale,NH,WEVJ
2003,03846,4140.00,35,35,Jackson,NH,WEVJ
2003,03847,574.99,7,7,Kearsarge,NH,WEVJ
2003,03848,4943.70,22,22,Kingston,NH,WEVO
2003,03849,2153.50,13,13,Madison,NH,WEVJ
2003,03850,1441.00,9,9,Melvin Village,NH,WEVO
2003,03851,715.00,9,9,Milton,NH,WEVO
2003,03852,542.00,4,4,Milton Mills,NH,#N/A
2003,03853,2323.00,19,19,Mirror Lake,NH,WEVO
2003,03854,5528.00,33,33,New Castle,NH,W280DG
2003,03855,1675.00,17,17,New Durham,NH,WEVO
2003,03856,2701.00,17,17,Newfields,NH,WEVO
2003,03857,10955.50,64,64,Newmarket,NH,WEVO
2003,03858,632.50,5,5,Newton,NH,WEVO
2003,03859,35.00,1,1,Newton Junction,NH,WEVO
2003,03860,5541.50,37,37,North Conway,NH,WEVJ
2003,03861,13097.00,67,67,Lee,NH,WEVO
2003,03862,5147.44,33,33,North Hampton,NH,W280DG
2003,03864,1535.00,9,9,Ossipee,NH,WEVJ
2003,03865,893.00,6,6,Plaistow,NH,WEVO
2003,03866,185.03,2,2,Rochester,NH,W282AB
2003,03867,5377.00,48,48,Rochester,NH,WEVO
2003,03868,2550.00,13,13,Rochester,NH,WEVO
2003,03869,2235.75,12,12,Rollinsford,NH,W282AB
2003,03870,8741.66,54,54,Rye,NH,W280DG
2003,03871,1825.00,7,7,Rye Beach,NH,W280DG
2003,03872,2362.00,21,21,Sanbornville,NH,WEVO
2003,03873,3478.33,10,10,Sandown,NH,WEVO
2003,03874,360.00,5,5,Seabrook,NH,WEVO
2003,03875,2294.00,13,13,Silver Lake,NH,WEVJ
2003,03878,3816.99,26,26,Somersworth,NH,W282AB
2003,03882,1119.00,6,6,Effingham,NH,WEVJ
2003,03883,1437.52,6,6,South Tamworth,NH,WEVJ
2003,03884,5794.25,51,51,Strafford,NH,WEVO
2003,03885,10730.14,59,59,Stratham,NH,WEVO
2003,03886,4685.00,36,36,Tamworth,NH,WEVJ
2003,03887,470.00,4,4,Union,NH,WEVO
2003,03890,160.00,2,2,West Ossipee,NH,WEVJ
2003,03894,13297.68,93,93,Wolfeboro,NH,WEVJ
2003,03896,2715.00,14,14,Wolfeboro Falls,NH,WEVO
2003,03897,1468.00,10,10,Wonalancet,NH,WEVJ
2003,03901,1675.00,11,11,Berwick,ME,W282AB
2003,03902,688.22,9,9,Cape Neddick,ME,W280DG
2003,03903,2740.00,31,31,Eliot,ME,W280DG
2003,03904,4026.64,31,31,Kittery,ME,W280DG
2003,03905,3014.00,20,20,Kittery Point,ME,W280DG
2003,03906,1015.00,7,7,North Berwick,ME,W282AB
2003,03907,150.00,2,2,Ogunquit,ME,W280DG
2003,03908,2466.00,25,25,South Berwick,ME,W282AB
2003,03909,2011.36,16,16,York,ME,W280DG
2003,03910,125.00,3,3,York Beach,ME,W280DG
2003,03911,501.00,3,3,York Harbor,ME,W280DG
2003,04001,426.00,4,4,Acton,ME,WEVO
2003,04002,,,,Alfred,ME,#N/A
2003,04003,,,,Bailey Island,ME,#N/A
2003,04005,50.00,1,1,Biddeford,ME,#N/A
2003,04006,100.00,1,1,Biddeford Pool,ME,#N/A
2003,04008,400.00,1,1,Bowdoinham,ME,#N/A
2003,04009,62.50,2,2,Bridgton,ME,WEVJ
2003,04010,475.00,7,7,Brownfield,ME,WEVJ
2003,04011,865.00,7,7,Brunswick,ME,#N/A
2003,04014,190.00,3,3,Cape Porpoise,ME,WEVO
2003,04016,,,,Center Lovell,ME,WEVJ
2003,04017,200.00,1,1,Chebeague Island,ME,#N/A
2003,04021,75.00,1,1,Cumberland Center,ME,#N/A
2003,04022,80.00,1,1,Denmark,ME,WEVJ
2003,04024,,,,East Baldwin,ME,WEVJ
2003,04027,665.00,6,6,Lebanon,ME,W282AB
2003,04028,,,,East Parsonsfield,ME,#N/A
2003,04030,,,,East Waterboro,ME,#N/A
2003,04032,350.00,4,4,Freeport,ME,#N/A
2003,04037,712.50,7,7,Fryeburg,ME,WEVJ
2003,04038,,,,Gorham,ME,#N/A
2003,04039,,,,Gray,ME,#N/A
2003,04040,120.00,1,1,Harrison,ME,WEVJ
2003,04041,410.00,2,2,Hiram,ME,WEVJ
2003,04042,,,,Hollis Center,ME,#N/A
2003,04043,313.00,4,4,Kennebunk,ME,#N/A
2003,04046,715.00,4,4,Kennebunkport,ME,#N/A
2003,04047,200.00,3,3,Parsonsfield,ME,WEVJ
2003,04048,365.00,1,1,Limerick,ME,#N/A
2003,04049,40.00,1,1,Limington,ME,#N/A
2003,04050,50.00,1,1,Long Island,ME,#N/A
2003,04051,420.00,5,5,Lovell,ME,WEVJ
2003,04054,,,,Moody,ME,W280DG
2003,04055,,,,Naples,ME,#N/A
2003,04061,100.00,1,1,North Waterboro,ME,#N/A
2003,04062,,,,Windham,ME,#N/A
2003,04063,35.00,1,1,Ocean Park,ME,#N/A
2003,04064,75.00,1,1,Old Orchard Beach,ME,#N/A
2003,04066,,,,Orrs Island,ME,#N/A
2003,04068,,,,Porter,ME,WEVJ
2003,04070,640.00,3,3,Scarborough,ME,#N/A
2003,04071,125.00,2,2,Raymond,ME,#N/A
2003,04072,200.00,1,1,Saco,ME,WEVO
2003,04073,70.00,2,2,Sanford,ME,WEVO
2003,04074,390.00,3,3,Scarborough,ME,#N/A
2003,04076,120.00,1,1,Shapleigh,ME,WEVO
2003,04078,,,,South Freeport,ME,#N/A
2003,04079,50.00,1,1,Harpswell,ME,#N/A
2003,04083,200.00,1,1,Springvale,ME,#N/A
2003,04086,420.00,5,5,Topsham,ME,#N/A
2003,04087,,,,Waterboro,ME,#N/A
2003,04088,30.00,1,1,Waterford,ME,#N/A
2003,04090,775.00,6,6,Wells,ME,WEVO
2003,04091,,,,West Baldwin,ME,#N/A
2003,04092,70.00,1,1,Westbrook,ME,#N/A
2003,04093,30.00,1,1,Buxton,ME,#N/A
2003,04094,,,,West Kennebunk,ME,#N/A
2003,04095,35.00,1,1,West Newfield,ME,WEVJ
2003,04096,780.00,4,4,Yarmouth,ME,#N/A
2003,04101,700.00,2,2,Portland,ME,#N/A
2003,04102,680.00,5,5,Portland,ME,#N/A
2003,04103,145.00,2,2,Portland,ME,#N/A
2003,04104,100.00,1,1,Portland,ME,#N/A
2003,04105,,,,Falmouth,ME,#N/A
2003,04106,942.50,4,4,South Portland,ME,#N/A
2003,04107,140.00,3,3,Cape Elizabeth,ME,#N/A
2003,04112,,,,Portland,ME,#N/A
2003,04122,,,,Portland,ME,#N/A
2003,04210,30.00,1,1,Auburn,ME,#N/A
2003,04216,,,,Andover,ME,#N/A
2003,04217,950.00,5,5,Bethel,ME,#N/A
2003,04231,70.00,1,1,Stoneham,ME,WEVJ
2003,04238,,,,Hebron,ME,#N/A
2003,04239,,,,Jay,ME,#N/A
2003,04240,,,,Lewiston,ME,#N/A
2003,04252,,,,Lisbon Falls,ME,#N/A
2003,04253,,,,Livermore,ME,#N/A
2003,04260,70.00,1,1,New Gloucester,ME,#N/A
2003,04261,300.00,1,1,Newry,ME,#N/A
2003,04263,,,,Leeds,ME,#N/A
2003,04267,,,,North Waterford,ME,WEVJ
2003,04268,30.00,1,1,Norway,ME,#N/A
2003,04270,,,,Oxford,ME,#N/A
2003,04274,,,,Poland,ME,#N/A
2003,04276,100.00,1,1,Rumford,ME,#N/A
2003,04280,,,,Sabattus,ME,#N/A
2003,04281,35.00,1,1,South Paris,ME,WEVJ
2003,04286,35.00,1,1,West Bethel,ME,WEVC
2003,04287,,,,Bowdoin,ME,#N/A
2003,04289,,,,West Paris,ME,#N/A
2003,04294,196.00,1,1,Wilton,ME,#N/A
2003,04330,200.00,1,1,Augusta,ME,#N/A
2003,04347,,,,Hallowell,ME,#N/A
2003,04348,,,,Jefferson,ME,#N/A
2003,04353,,,,Whitefield,ME,#N/A
2003,04357,15.00,1,1,Richmond,ME,#N/A
2003,04363,,,,Windsor,ME,#N/A
2003,04364,15.00,1,1,Winthrop,ME,#N/A
2003,04401,300.00,1,1,Bangor,ME,#N/A
2003,04412,250.00,1,1,Brewer,ME,#N/A
2003,04416,,,,Bucksport,ME,#N/A
2003,04421,150.00,1,1,Castine,ME,#N/A
2003,04428,,,,Eddington,ME,#N/A
2003,04429,40.00,1,1,Holden,ME,#N/A
2003,04434,,,,Etna,ME,#N/A
2003,04435,,,,Exeter,ME,#N/A
2003,04438,60.00,1,1,Frankfort,ME,#N/A
2003,04441,,,,Greenville,ME,#N/A
2003,04444,,,,Hampden,ME,#N/A
2003,04450,,,,Kenduskeag,ME,#N/A
2003,04457,,,,Lincoln,ME,#N/A
2003,04464,,,,Monson,ME,#N/A
2003,04472,,,,Orland,ME,#N/A
2003,04473,,,,Orono,ME,#N/A
2003,04476,,,,Penobscot,ME,#N/A
2003,04496,,,,Winterport,ME,#N/A
2003,04530,332.49,3,3,Bath,ME,#N/A
2003,04537,500.00,1,1,Boothbay,ME,#N/A
2003,04538,60.00,1,1,Boothbay Harbor,ME,#N/A
2003,04543,,,,Damariscotta,ME,#N/A
2003,04544,,,,East Boothbay,ME,#N/A
2003,04547,100.00,1,1,Friendship,ME,#N/A
2003,04553,,,,Newcastle,ME,#N/A
2003,04554,,,,New Harbor,ME,#N/A
2003,04556,,,,Edgecomb,ME,#N/A
2003,04562,200.00,1,1,Phippsburg,ME,#N/A
2003,04563,,,,Cushing,ME,#N/A
2003,04572,240.00,1,1,Waldoboro,ME,#N/A
2003,04578,1145.00,2,2,Wiscasset,ME,#N/A
2003,04579,245.00,3,3,Woolwich,ME,#N/A
2003,04605,205.00,2,2,Ellsworth,ME,#N/A
2003,04606,,,,Addison,ME,#N/A
2003,04609,35.00,1,1,Bar Harbor,ME,#N/A
2003,04614,510.00,2,2,Blue Hill,ME,#N/A
2003,04617,100.00,1,1,Brooksville,ME,#N/A
2003,04619,,,,Calais,ME,#N/A
2003,04624,,,,Corea,ME,#N/A
2003,04631,,,,Eastport,ME,#N/A
2003,04635,,,,Frenchboro,ME,#N/A
2003,04640,30.00,1,1,Hancock,ME,#N/A
2003,04642,60.00,1,1,Harborside,ME,#N/A
2003,04643,,,,Harrington,ME,#N/A
2003,04645,,,,Isle Au Haut,ME,#N/A
2003,04649,,,,Jonesport,ME,#N/A
2003,04652,100.00,1,1,Lubec,ME,#N/A
2003,04653,,,,Bass Harbor,ME,#N/A
2003,04654,,,,Machias,ME,#N/A
2003,04655,,,,Machiasport,ME,#N/A
2003,04658,,,,Milbridge,ME,#N/A
2003,04660,,,,Mount Desert,ME,#N/A
2003,04664,,,,Sullivan,ME,#N/A
2003,04674,,,,Seal Cove,ME,#N/A
2003,04676,,,,Sedgwick,ME,#N/A
2003,04679,85.00,2,2,Southwest Harbor,ME,#N/A
2003,04681,,,,Stonington,ME,#N/A
2003,04684,,,,Surry,ME,#N/A
2003,04685,,,,Swans Island,ME,#N/A
2003,04693,,,,Winter Harbor,ME,#N/A
2003,04750,,,,Limestone,ME,#N/A
2003,04841,200.00,2,2,Rockland,ME,#N/A
2003,04843,,,,Camden,ME,#N/A
2003,04848,120.00,1,1,Islesboro,ME,#N/A
2003,04849,150.00,1,1,Lincolnville,ME,#N/A
2003,04855,,,,Port Clyde,ME,#N/A
2003,04856,,,,Rockport,ME,#N/A
2003,04858,,,,South Thomaston,ME,#N/A
2003,04861,110.00,2,2,Thomaston,ME,#N/A
2003,04862,,,,Union,ME,#N/A
2003,04864,,,,Warren,ME,#N/A
2003,04901,400.00,2,2,Waterville,ME,#N/A
2003,04903,,,,Waterville,ME,#N/A
2003,04910,,,,Albion,ME,#N/A
2003,04912,,,,Athens,ME,#N/A
2003,04915,121.00,2,2,Belfast,ME,#N/A
2003,04917,,,,Belgrade,ME,#N/A
2003,04918,,,,Belgrade Lakes,ME,#N/A
2003,04938,,,,Farmington,ME,#N/A
2003,04939,,,,Garland,ME,#N/A
2003,04941,,,,Freedom,ME,#N/A
2003,04945,,,,Jackman,ME,#N/A
2003,04953,150.00,1,1,Newport,ME,#N/A
2003,04958,,,,North Anson,ME,#N/A
2003,04963,,,,Oakland,ME,#N/A
2003,04964,30.00,1,1,Oquossoc,ME,#N/A
2003,04965,60.00,1,1,Palmyra,ME,#N/A
2003,04970,,,,Rangeley,ME,#N/A
2003,04973,,,,Searsmont,ME,#N/A
2003,04974,60.00,1,1,Searsport,ME,#N/A
2003,04981,,,,Stockton Springs,ME,#N/A
2003,05001,7435.01,51,51,White River Junction,VT,WEVH
2003,05009,,,,White River Junction,VT,WEVH
2003,05030,150.00,1,1,Ascutney,VT,WEVN
2003,05031,360.00,6,6,Barnard,VT,WEVH
2003,05032,370.00,4,4,Bethel,VT,#N/A
2003,05033,1200.00,9,9,Bradford,VT,WEVH
2003,05034,212.00,3,3,Bridgewater,VT,WEVH
2003,05035,45.00,1,1,Bridgewater Corners,VT,WEVH
2003,05036,100.00,1,1,Brookfield,VT,WEVH
2003,05037,1016.00,6,6,Brownsville,VT,WEVH
2003,05038,300.00,1,1,Chelsea,VT,WEVH
2003,05039,80.00,1,1,Corinth,VT,WEVH
2003,05040,,,,East Corinth,VT,WEVH
2003,05041,240.00,1,1,East Randolph,VT,#N/A
2003,05042,315.00,2,2,East Ryegate,VT,WEVQ
2003,05043,1670.00,13,13,East Thetford,VT,WEVH
2003,05045,1155.00,9,9,Fairlee,VT,WEVH
2003,05046,50.00,1,1,Groton,VT,WEVQ
2003,05047,397.50,1,1,Hartford,VT,WEVH
2003,05048,2235.00,14,14,Hartland,VT,WEVH
2003,05049,,,,Hartland Four Corners,VT,WEVH
2003,05050,,,,Mc Indoe Falls,VT,WEVQ
2003,05051,1475.00,5,5,Newbury,VT,WEVH
2003,05052,300.00,2,2,North Hartland,VT,WEVH
2003,05053,1400.00,3,3,North Pomfret,VT,WEVH
2003,05054,50.00,1,1,North Thetford,VT,WEVH
2003,05055,22613.38,110,110,Norwich,VT,WEVH
2003,05056,,,,Plymouth,VT,#N/A
2003,05058,105.00,2,2,Post Mills,VT,WEVH
2003,05059,1935.00,16,16,Quechee,VT,WEVH
2003,05060,1545.00,5,5,Randolph,VT,WEVH
2003,05061,,,,Randolph Center,VT,WEVH
2003,05062,240.00,3,3,Reading,VT,WEVH
2003,05065,951.70,6,6,Sharon,VT,WEVH
2003,05067,,,,South Pomfret,VT,WEVH
2003,05068,237.47,5,5,South Royalton,VT,WEVH
2003,05069,120.00,1,1,South Ryegate,VT,WEVH
2003,05070,2463.00,20,20,South Strafford,VT,WEVH
2003,05071,1970.00,11,11,South Woodstock,VT,WEVH
2003,05072,830.00,5,5,Strafford,VT,WEVH
2003,05073,500.00,5,5,Taftsville,VT,WEVH
2003,05074,530.00,5,5,Thetford,VT,WEVH
2003,05075,2965.00,24,24,Thetford Center,VT,WEVH
2003,05076,470.00,3,3,Topsham,VT,WEVH
2003,05077,890.00,8,8,Tunbridge,VT,#N/A
2003,05079,155.00,3,3,Vershire,VT,WEVH
2003,05081,85.00,1,1,Wells River,VT,WEVQ
2003,05083,,,,West Fairlee,VT,WEVH
2003,05084,,,,West Hartford,VT,WEVH
2003,05085,,,,West Newbury,VT,WEVQ
2003,05086,200.00,1,1,West Topsham,VT,WEVH
2003,05088,575.00,6,6,Wilder,VT,WEVH
2003,05089,1420.00,14,14,Windsor,VT,WEVH
2003,05091,5222.50,32,32,Woodstock,VT,WEVH
2003,05101,2465.00,26,26,Bellows Falls,VT,WEVN
2003,05141,,,,Cambridgeport,VT,WEVN
2003,05142,550.00,5,5,Cavendish,VT,#N/A
2003,05143,1632.25,15,15,Chester,VT,WEVN
2003,05144,,,,Chester Depot,VT,WEVN
